Termd,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,Absences,DaysLateLast30,YearsAtCompany,OverTime,WorkLifeBalance,Department,PerformanceScore,RecruitmentSource,MaritalStatus,AgeBracket,SalaryBand,satisfaction_trend,Sex,RaceDesc,employee_id,departure_cause,exit_feedback,source_dataset,Position
0,4.93,3,0,4,0,9.8,0,4,4,1,5,1,3,3,2,0,6,6b1eda82c671,,,dr_rich,Production Technician II
1,4.94,4,0,16,0,1.1,1,3,4,1,5,1,2,3,1,0,4,5fe8f54cee37,career_growth,The lack of internal mobility is frustrating. I asked about lateral moves twice and was told to wait. I found a company that invests in career development.,dr_rich,Production Technician II
0,4.04,3,0,11,0,12.3,0,3,4,1,5,1,0,3,2,0,6,a59127535c05,,,dr_rich,Production Technician I
0,4.59,5,4,14,0,12.3,0,3,7,1,3,3,2,0,1,0,1,0e3c69f7126e,,,dr_rich,Software Engineer
0,4.93,4,0,8,0,14.8,0,4,4,1,4,1,3,3,1,0,6,25ad656a447c,,,dr_rich,Production Technician I
0,5.0,5,0,16,0,11.0,1,3,4,1,5,3,2,3,1,0,2,29bf42500dff,,,dr_rich,Production Technician II
0,3.94,3,0,20,0,13.2,1,3,4,1,0,1,2,3,2,0,2,d133a0378217,,,dr_rich,Production Technician I
0,3.49,4,0,7,0,9.7,0,4,6,1,9,1,2,3,2,1,4,066be69f93cb,,,dr_rich,Area Sales Manager
1,4.22,4,0,17,0,4.6,1,3,4,1,1,3,0,3,0,0,2,f7a2d2f5a83c,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,dr_rich,Production Technician I
0,4.99,4,0,10,0,11.0,0,4,4,1,0,3,3,3,1,0,6,cf7ed972d664,,,dr_rich,Production Technician I
0,4.44,3,0,2,0,13.6,0,4,4,1,4,3,2,4,2,1,3,1ab0a3722610,,,dr_rich,Production Manager
1,3.05,2,0,6,6,3.1,1,3,4,3,5,3,2,3,0,1,6,73aa73889202,management,My relationship with my manager deteriorated over the past year. Feedback was inconsistent and I felt my contributions weren't recognized.,dr_rich,Production Technician II
0,3.61,3,0,14,0,14.4,0,3,4,1,5,1,1,3,2,1,6,69be5114a81d,,,dr_rich,Production Technician II
0,2.31,3,6,13,4,14.1,1,2,3,2,1,1,2,1,0,1,2,ea13c3772a00,,,dr_rich,IT Manager - Infra
0,4.68,3,0,1,0,12.8,0,4,4,0,4,3,0,4,2,0,2,a7597c3cdd9d,,,dr_rich,Production Technician II
0,4.08,4,0,12,0,14.2,0,4,4,1,1,3,3,4,1,1,2,c52f483ba974,,,dr_rich,Production Technician II
0,3.82,3,6,6,0,11.1,0,4,3,1,0,1,3,3,2,0,6,552a8a33ed85,,,dr_rich,Network Engineer
0,4.32,4,0,18,0,13.0,1,2,4,1,5,0,2,3,1,0,6,49c8b351c4af,,,dr_rich,Production Technician I
0,4.37,5,0,11,0,12.8,0,3,4,1,5,2,0,4,1,1,2,39f174d299cc,,,dr_rich,Production Technician II
0,4.09,4,0,13,0,12.7,0,4,4,1,5,3,3,3,1,1,1,e5c54f414035,,,dr_rich,Production Technician I
0,4.91,3,6,17,0,9.1,1,3,3,1,4,3,0,4,2,1,1,4dd9177eebc3,,,dr_rich,Senior BI Developer
1,4.35,3,0,19,0,2.5,1,3,4,1,1,3,2,3,2,1,2,c71cffbb4932,relocation,I'm relocating for family reasons and unfortunately remote work isn't available for my role. I'd consider returning if circumstances change.,dr_rich,Production Technician I
1,3.27,3,0,10,0,3.1,0,4,4,1,2,1,2,2,0,1,6,2b390f400ebe,career_growth,"Despite strong performance reviews, there's been no discussion about advancement. I need a role where I can develop new skills and take on more responsibility.",dr_rich,Production Technician I
0,5.0,5,0,11,0,11.8,0,4,4,1,5,1,3,2,1,1,6,898c750a918c,,,dr_rich,Production Technician I
0,4.01,3,0,12,0,13.0,0,3,4,0,1,2,0,3,2,0,2,84735054175f,,,dr_rich,Production Technician I
0,4.91,5,0,2,0,12.7,0,4,6,1,4,3,2,3,1,0,4,725a4c60377b,,,dr_rich,Area Sales Manager
0,3.66,5,0,4,0,12.7,0,4,4,1,5,3,2,3,2,0,6,d36bdfc56e59,,,dr_rich,Production Technician I
0,4.45,5,0,5,0,11.3,0,4,4,1,4,3,2,3,1,0,6,6b727dd22c12,,,dr_rich,Production Technician II
1,2.27,2,0,3,6,4.1,1,3,4,3,5,3,3,3,0,0,4,1acbcc56eb9a,performance,The role evolved beyond my current skill set and the training support wasn't sufficient to bridge the gap.,dr_rich,Production Technician I
1,4.99,3,0,17,0,1.3,1,2,4,1,5,1,0,4,0,0,1,bb173a80fff1,management,I raised concerns about workload distribution multiple times but nothing changed. The management style in our department needs improvement.,dr_rich,Production Technician II
0,4.24,3,0,1,0,12.5,0,4,6,1,4,3,2,3,2,0,6,64b9f741a5d7,,,dr_rich,Area Sales Manager
0,5.0,3,0,13,0,12.5,0,3,4,0,5,1,3,2,2,1,6,c53c69376142,,,dr_rich,Production Technician I
0,4.26,3,0,6,4,12.1,1,3,4,2,5,3,3,3,2,1,2,aa3abd896f69,,,dr_rich,Production Technician I
0,5.0,5,0,18,0,11.2,1,2,6,1,9,3,2,3,1,1,6,0d44025f34f2,,,dr_rich,Area Sales Manager
1,3.8,4,0,7,0,2.9,0,4,4,1,3,1,3,3,0,0,6,9ed4d7016ec8,compensation,The compensation structure here doesn't reward experience. I've consistently exceeded targets but my pay reviews have been minimal.,dr_rich,Production Technician I
1,4.93,5,3,13,0,3.8,0,4,7,0,1,3,3,0,1,1,2,055685415db0,career_growth,I've been in the same role for 3 years with no clear path forward. I want to grow into a leadership position but those opportunities don't exist here.,dr_rich,Software Engineer
1,4.69,4,5,19,0,1.4,1,2,3,1,2,1,2,4,0,1,6,ddd8d92675af,performance,The role evolved beyond my current skill set and the training support wasn't sufficient to bridge the gap.,dr_rich,Data Analyst
1,3.6,5,0,15,4,7.0,1,3,4,2,3,3,2,3,2,1,2,0b667cabb666,management,I raised concerns about workload distribution multiple times but nothing changed. The management style in our department needs improvement.,dr_rich,Production Technician I
1,2.31,5,0,2,5,4.2,1,3,4,2,0,1,2,3,0,0,1,9876a35a96bd,management,My relationship with my manager deteriorated over the past year. Feedback was inconsistent and I felt my contributions weren't recognized.,dr_rich,Production Technician II
1,3.53,4,0,5,0,4.4,0,4,4,1,5,3,2,2,0,0,6,108081c6a684,relocation,I'm relocating for family reasons and unfortunately remote work isn't available for my role. I'd consider returning if circumstances change.,dr_rich,Production Technician I
1,4.2,5,0,12,0,1.7,0,4,4,0,4,1,2,3,0,0,6,772dc417b895,career_growth,I've been in the same role for 1 years with no clear path forward. I want to grow into a leadership position but those opportunities don't exist here.,dr_rich,Production Technician II
1,4.17,5,0,6,0,5.6,0,4,4,1,4,1,3,4,1,0,6,f4dc5cc74a02,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,dr_rich,Production Manager
0,4.29,3,0,14,0,14.0,0,4,4,1,5,1,3,4,2,0,1,379d1a1fcc1a,,,dr_rich,Production Technician II
0,4.64,5,7,16,0,11.3,1,3,3,0,2,1,2,4,1,0,2,d67472ff16e1,,,dr_rich,Data Analyst
1,5.0,3,0,13,0,1.4,0,3,4,1,3,1,2,3,2,1,1,5cd43cb843b5,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,dr_rich,Production Technician I
0,3.59,3,0,15,0,18.4,0,3,4,1,3,3,2,2,2,1,6,a033f8ce5e4a,,,dr_rich,Production Technician I
0,4.27,5,0,9,0,14.2,0,4,6,1,9,1,2,3,1,0,2,00eb0126747a,,,dr_rich,Area Sales Manager
1,3.22,4,0,14,0,7.1,0,3,4,1,3,0,2,2,0,0,1,6d070cf0fee9,career_growth,I've been in the same role for 7 years with no clear path forward. I want to grow into a leadership position but those opportunities don't exist here.,dr_rich,Production Technician I
0,4.79,3,0,14,0,12.2,0,3,4,1,2,3,0,3,2,1,6,741a5a5c2849,,,dr_rich,Production Technician I
1,4.55,5,0,16,0,0.7,1,3,4,1,4,0,0,2,0,0,6,cf2e59154636,management,I raised concerns about workload distribution multiple times but nothing changed. The management style in our department needs improvement.,dr_rich,Production Technician I
1,4.24,4,0,4,0,4.5,0,4,7,1,1,1,2,4,1,1,2,fdb8be10b62a,performance,I acknowledge that my recent performance wasn't meeting expectations. I was dealing with personal issues that affected my work.,dr_rich,Software Engineer
0,4.33,4,6,10,0,9.5,0,4,3,1,4,1,3,4,1,0,2,434a1d033a17,,,dr_rich,BI Developer
1,3.87,5,0,19,0,6.5,1,3,4,1,4,0,2,3,2,1,6,5b99ae73fd95,career_growth,I've been in the same role for 6 years with no clear path forward. I want to grow into a leadership position but those opportunities don't exist here.,dr_rich,Production Technician I
0,4.02,3,0,4,0,11.8,0,4,6,1,0,1,0,3,2,1,6,756f5ba742c9,,,dr_rich,Area Sales Manager
1,4.92,4,0,11,0,4.7,0,3,4,1,5,0,2,2,1,1,6,01cde8f7235b,compensation,"After 4 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",dr_rich,Production Technician I
0,4.38,5,0,16,0,14.3,1,2,4,0,3,1,0,2,1,0,1,d1a8144eacce,,,dr_rich,Production Technician I
1,4.46,4,0,10,0,0.1,0,4,4,1,3,0,2,3,0,0,2,b03bc29f41bc,relocation,I'm relocating for family reasons and unfortunately remote work isn't available for my role. I'd consider returning if circumstances change.,dr_rich,Production Technician II
1,4.2,5,0,13,0,0.6,0,3,4,1,4,1,0,3,0,1,6,856977b46965,compensation,The compensation structure here doesn't reward experience. I've consistently exceeded targets but my pay reviews have been minimal.,dr_rich,Production Technician II
1,4.95,3,0,11,0,5.0,0,4,4,1,4,1,0,3,0,1,2,9b7a314ac22f,performance,The role evolved beyond my current skill set and the training support wasn't sufficient to bridge the gap.,dr_rich,Production Technician I
1,3.52,3,0,16,4,5.3,1,2,4,2,4,1,2,3,0,0,6,1daa29ce7ff6,performance,I acknowledge that my recent performance wasn't meeting expectations. I was dealing with personal issues that affected my work.,dr_rich,Production Technician I
0,3.56,5,0,4,0,12.7,0,4,4,0,2,4,2,3,2,1,6,73871c14be44,,,dr_rich,Production Technician I
0,3.78,5,6,15,0,11.1,0,4,3,1,2,1,2,4,2,0,6,3e010b0e7a6b,,,dr_rich,Data Analyst
1,3.91,3,7,12,0,3.8,0,3,3,1,5,3,0,0,2,0,6,30ce646231d8,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,dr_rich,Principal Data Architect
0,4.95,3,5,17,0,9.2,1,3,3,1,4,3,0,1,2,0,2,ea11c5af11b9,,,dr_rich,Data Architect
0,4.91,4,0,8,0,12.2,0,4,4,1,9,2,0,3,1,0,6,11557a89e38a,,,dr_rich,Production Technician I
1,5.0,5,0,4,0,7.4,0,4,4,1,3,3,2,3,0,1,6,86ebc51e5951,compensation,"After 7 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",dr_rich,Production Technician I
0,3.64,5,7,13,0,13.2,0,3,3,1,4,3,0,0,2,1,6,d7f3efab6284,,,dr_rich,IT Manager - DB
1,4.37,4,6,8,0,3.8,0,4,3,1,1,0,0,0,1,1,2,ce84d856b3d1,compensation,"After 3 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",dr_rich,IT Manager - DB
0,4.27,3,6,2,0,13.4,0,4,7,1,4,1,2,4,2,0,6,76e51df94f65,,,dr_rich,Software Engineer
0,2.59,4,0,4,5,9.7,1,3,4,2,1,3,0,2,2,0,2,3c9afacd938d,,,dr_rich,Production Technician I
1,4.55,5,0,7,0,9.6,0,4,4,1,3,3,0,2,0,1,6,a4db0bc8d5f2,relocation,My spouse accepted a position in another city. I explored transfer options but none were available in my department.,dr_rich,Production Technician I
0,4.09,3,0,13,0,15.5,0,4,4,1,0,1,2,3,2,1,6,d3e18fd8944d,,,dr_rich,Production Technician II
1,4.16,3,5,2,0,0.8,0,4,3,1,5,0,2,4,0,1,2,a4a0d9c7c634,work_life_balance,The overtime expectations became unsustainable. I was regularly working evenings and weekends with no flexibility offered in return.,dr_rich,Data Analyst
0,3.44,3,0,2,0,11.5,0,4,4,1,5,1,2,3,2,0,2,f260f41de3dc,,,dr_rich,Production Technician I
0,5.0,5,0,14,0,12.5,0,3,4,1,3,3,0,3,1,0,1,a450a56344f2,,,dr_rich,Production Technician I
0,3.38,3,6,7,0,11.5,0,4,3,1,5,1,2,3,2,0,6,3c83a8092e2c,,,dr_rich,Network Engineer
0,4.85,4,0,15,0,12.6,0,3,4,1,5,1,2,3,1,0,6,e3416406406a,,,dr_rich,Production Technician I
0,3.26,3,7,16,0,11.2,1,2,3,1,2,1,0,4,2,1,6,6e87949a0855,,,dr_rich,Data Analyst
0,4.91,3,5,2,0,10.9,0,4,0,1,9,3,2,3,2,0,6,ad8ccd1d51c5,,,dr_rich,Administrative Assistant
1,4.67,4,0,20,0,5.4,1,3,4,1,0,3,2,3,0,0,6,53d4b81fe478,compensation,The compensation structure here doesn't reward experience. I've consistently exceeded targets but my pay reviews have been minimal.,dr_rich,Production Technician II
0,4.32,3,0,4,0,11.5,0,4,4,0,4,3,0,3,2,1,6,676074b02d29,,,dr_rich,Production Technician II
0,2.41,4,0,16,2,11.8,1,2,6,2,1,0,2,4,0,1,2,5c564ebfbff4,,,dr_rich,Sales Manager
1,3.78,4,4,17,0,2.0,1,2,0,1,1,1,2,3,0,0,2,0ba03f49c960,career_growth,"Despite strong performance reviews, there's been no discussion about advancement. I need a role where I can develop new skills and take on more responsibility.",dr_rich,Administrative Assistant
0,3.76,3,0,16,0,12.3,1,3,4,1,2,3,0,3,2,0,6,c97da9d6e1ee,,,dr_rich,Production Technician I
0,4.23,3,5,19,0,14.8,1,3,3,1,5,1,0,3,2,0,2,3aebdab905d1,,,dr_rich,IT Support
0,3.24,4,5,13,0,9.7,0,3,3,1,5,1,2,4,2,1,1,40ec6d00393f,,,dr_rich,Sr. Network Engineer
0,2.39,2,1,20,6,14.1,1,2,4,3,4,1,0,3,0,0,6,93e32594a6d4,,,dr_rich,Production Technician I
0,4.84,5,0,15,0,13.5,0,4,4,1,5,1,0,3,1,0,6,f286549a7180,,,dr_rich,Production Manager
1,4.04,4,0,16,0,2.1,1,3,4,0,5,0,0,3,0,0,6,268a4ddd911d,work_life_balance,"After 2 years of intense hours, I'm burned out. The company culture prioritizes presence over productivity.",dr_rich,Production Technician I
0,4.17,4,0,9,0,15.2,0,4,4,1,3,0,2,2,1,0,4,55a566279561,,,dr_rich,Production Technician I
0,1.85,2,0,5,3,11.8,1,4,6,3,9,1,0,3,0,1,6,04791f532ac6,,,dr_rich,Area Sales Manager
0,3.92,5,5,9,0,11.5,0,4,0,1,4,3,2,3,2,1,6,f3550fb13a22,,,dr_rich,Accountant I
0,4.77,3,0,4,0,12.1,0,4,4,1,5,1,2,3,2,1,1,55d3852f25d1,,,dr_rich,Production Technician I
0,4.14,4,0,18,0,15.5,1,3,6,1,4,1,2,3,1,0,2,b7b4f7b81ae4,,,dr_rich,Area Sales Manager
0,3.76,4,0,12,0,17.2,0,4,4,1,4,1,3,3,2,0,2,919a7d278e08,,,dr_rich,Production Manager
0,4.41,5,0,10,0,11.2,0,4,4,1,3,1,2,3,1,1,6,b09bf88048a5,,,dr_rich,Production Technician I
0,3.32,5,0,13,0,13.8,0,4,4,1,4,3,0,3,2,0,1,fe134b18e0d3,,,dr_rich,Production Technician I
0,4.42,5,5,1,0,11.7,0,4,7,0,5,3,2,4,1,1,6,e471112846f4,,,dr_rich,Software Engineer
0,3.43,3,6,14,0,8.9,0,3,3,1,4,1,2,4,2,1,6,4cfd2b77207e,,,dr_rich,BI Developer
1,4.54,5,0,11,0,3.9,0,4,4,1,1,1,0,3,0,0,2,9416dc218b29,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,dr_rich,Production Technician I
1,3.85,3,0,3,0,6.1,0,4,4,1,3,1,0,4,2,0,6,44d4b10515d3,career_growth,The lack of internal mobility is frustrating. I asked about lateral moves twice and was told to wait. I found a company that invests in career development.,dr_rich,Production Technician II
0,3.68,3,0,18,0,11.5,1,3,6,1,4,3,0,3,2,0,2,5bb6f715ab49,,,dr_rich,Area Sales Manager
1,3.93,4,0,1,0,5.2,0,4,4,1,4,3,0,2,0,0,6,012218704104,relocation,My spouse accepted a position in another city. I explored transfer options but none were available in my department.,dr_rich,Production Technician I
1,4.16,4,0,15,0,3.2,0,4,4,1,7,4,0,3,1,1,6,0c4a81799951,career_growth,The lack of internal mobility is frustrating. I asked about lateral moves twice and was told to wait. I found a company that invests in career development.,dr_rich,Production Technician II
0,4.28,5,0,4,0,13.1,0,4,4,1,4,0,0,3,1,0,2,9cab178c8a65,,,dr_rich,Production Technician I
0,4.0,3,0,6,0,20.2,0,4,6,0,4,2,0,3,2,1,6,2ba1fbcc722f,,,dr_rich,Area Sales Manager
0,2.51,5,0,18,4,12.1,1,2,4,2,5,3,2,3,0,0,6,64fadcb60a0b,,,dr_rich,Production Technician I
1,5.0,3,5,11,0,1.1,0,3,3,1,0,1,2,4,2,1,6,649b559495bf,relocation,My spouse accepted a position in another city. I explored transfer options but none were available in my department.,dr_rich,Network Engineer
1,4.59,3,4,9,0,5.2,0,4,7,1,1,3,2,0,2,1,2,6d0c3811a82e,relocation,My spouse accepted a position in another city. I explored transfer options but none were available in my department.,dr_rich,Software Engineer
1,4.32,3,0,5,0,3.5,0,4,4,1,5,3,2,4,2,0,6,f49a4a722ed0,management,I raised concerns about workload distribution multiple times but nothing changed. The management style in our department needs improvement.,dr_rich,Production Technician II
0,4.96,4,7,8,0,11.0,0,4,3,1,2,1,0,4,1,1,6,e8d840ce8fdf,,,dr_rich,Network Engineer
0,2.81,3,0,16,0,14.7,1,2,6,1,4,1,1,3,2,0,4,a463cb71a940,,,dr_rich,Area Sales Manager
1,4.48,5,0,15,0,3.5,0,3,4,0,5,0,2,3,0,1,6,9b5d4b2568c4,work_life_balance,I need better work-life balance. The constant pressure and lack of remote work options made it difficult to manage personal responsibilities.,dr_rich,Production Technician I
0,3.99,3,0,19,0,14.6,1,2,4,1,2,0,0,4,2,1,6,7588da349249,,,dr_rich,Production Manager
0,4.57,4,0,11,0,14.0,0,3,6,1,9,3,2,3,1,1,1,2544bee41d40,,,dr_rich,Area Sales Manager
1,4.27,3,7,9,0,2.0,0,4,3,1,2,1,2,0,0,1,2,682c2e6e37f0,management,My relationship with my manager deteriorated over the past year. Feedback was inconsistent and I felt my contributions weren't recognized.,dr_rich,Database Administrator
1,4.31,5,0,18,0,4.4,1,2,4,0,3,1,2,2,1,0,6,a57f973ad2ca,relocation,I'm relocating for family reasons and unfortunately remote work isn't available for my role. I'd consider returning if circumstances change.,dr_rich,Production Technician I
0,3.18,3,0,7,0,10.7,0,4,4,1,5,3,2,3,2,0,6,e42abcce24ca,,,dr_rich,Production Technician I
0,3.06,5,0,4,0,11.6,0,4,4,1,2,3,3,3,2,1,2,140f46816295,,,dr_rich,Production Technician II
1,4.57,3,0,5,0,0.3,0,4,4,1,1,1,0,4,0,0,2,4bd822543323,career_growth,"Despite strong performance reviews, there's been no discussion about advancement. I need a role where I can develop new skills and take on more responsibility.",dr_rich,Production Manager
1,2.43,3,0,13,6,3.0,1,2,4,2,0,3,3,3,0,0,6,b932ded70a5b,relocation,My spouse accepted a position in another city. I explored transfer options but none were available in my department.,dr_rich,Production Technician I
0,3.42,4,7,17,0,9.1,1,3,3,1,4,3,2,4,2,1,1,4095b2c8e3bc,,,dr_rich,Senior BI Developer
0,4.26,4,8,7,0,11.0,0,4,3,1,2,4,3,0,1,0,1,807a1b23518d,,,dr_rich,Sr. Network Engineer
1,5.0,5,0,11,0,3.3,0,3,4,1,5,3,2,3,1,1,6,a731a8c9f5c9,career_growth,I've been in the same role for 3 years with no clear path forward. I want to grow into a leadership position but those opportunities don't exist here.,dr_rich,Production Technician I
1,5.0,3,0,7,0,4.3,0,4,4,1,9,1,0,3,0,1,6,bcefc4f4cf5b,management,There were ongoing communication issues with leadership in my department. Decisions were made without consulting the team and morale suffered.,dr_rich,Production Technician I
1,3.63,5,0,9,0,1.3,0,4,4,1,3,0,2,3,2,0,6,ba63ff92db52,career_growth,"Despite strong performance reviews, there's been no discussion about advancement. I need a role where I can develop new skills and take on more responsibility.",dr_rich,Production Technician I
1,4.21,4,0,16,0,3.5,1,3,4,1,1,3,0,3,0,0,2,68d730a77dcd,relocation,My spouse accepted a position in another city. I explored transfer options but none were available in my department.,dr_rich,Production Technician I
1,5.0,3,0,7,0,3.1,0,4,4,0,5,3,0,4,2,1,6,8798e8a65993,relocation,I'm relocating for family reasons and unfortunately remote work isn't available for my role. I'd consider returning if circumstances change.,dr_rich,Production Technician II
0,3.33,4,0,14,0,11.5,0,4,4,1,5,3,2,3,2,0,6,6b7171fe2aa9,,,dr_rich,Production Technician II
0,3.98,4,0,13,0,11.7,0,3,4,1,5,3,2,3,1,1,6,8655be0d2ef8,,,dr_rich,Production Technician II
1,3.11,2,0,4,5,7.1,1,3,4,3,3,3,2,2,0,0,1,7192db975ab4,career_growth,"Despite strong performance reviews, there's been no discussion about advancement. I need a role where I can develop new skills and take on more responsibility.",dr_rich,Production Technician I
0,4.61,5,6,16,0,15.9,1,3,3,0,2,3,3,1,1,0,6,cb013a4d12bd,,,dr_rich,CIO
0,5.0,3,5,11,0,11.0,0,3,3,1,2,3,3,4,2,0,6,890a19bfbd9c,,,dr_rich,Data Analyst
0,4.53,5,0,2,0,11.5,0,4,4,1,5,4,3,2,1,0,1,b90b28a4ce9f,,,dr_rich,Production Technician I
1,3.15,5,8,9,3,6.0,1,1,6,1,8,3,2,4,0,0,5,addc38c9d4ca,performance,The role evolved beyond my current skill set and the training support wasn't sufficient to bridge the gap.,ibm,Sales Executive
0,3.16,2,1,6,3,10.0,0,3,5,0,8,1,3,3,0,1,5,89749f4505ef,,,ibm,Research Scientist
1,3.67,4,6,9,0,0.0,1,3,5,1,8,3,2,5,0,1,5,bbafe56a1556,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,ibm,Laboratory Technician
0,4.32,4,1,6,2,8.0,1,3,5,1,8,1,1,2,1,0,5,890afe87757f,,,ibm,Research Scientist
0,2.51,2,9,7,2,2.0,0,3,5,1,8,1,1,2,0,1,5,224702ad0523,,,ibm,Laboratory Technician
0,4.29,5,0,3,1,7.0,0,2,5,1,8,3,1,2,1,1,5,749781cf9e93,,,ibm,Laboratory Technician
0,4.38,1,4,6,0,1.0,1,2,5,0,8,1,4,2,0,0,5,1ea84d253667,,,ibm,Laboratory Technician
0,4.34,4,1,10,3,1.0,0,3,5,0,8,0,1,2,1,1,5,4692950b6b97,,,ibm,Laboratory Technician
0,3.8,4,0,3,0,9.0,0,3,5,0,8,3,2,0,2,1,5,651faf7d92a2,,,ibm,Manufacturing Director
0,3.8,4,6,7,3,7.0,0,2,5,1,8,1,2,3,2,1,5,550c50c48cd4,,,ibm,Healthcare Representative
0,3.19,2,0,5,1,5.0,0,3,5,1,8,1,1,5,0,1,5,6be4fefa892f,,,ibm,Laboratory Technician
0,3.68,4,0,11,0,9.0,1,3,5,1,8,3,1,3,2,0,5,23510463c4fd,,,ibm,Laboratory Technician
0,2.57,4,1,7,0,5.0,0,2,5,1,8,0,1,2,2,1,5,3b7276e3cf64,,,ibm,Research Scientist
0,3.15,5,0,8,3,2.0,0,3,5,1,8,0,1,2,2,1,5,e943904e6469,,,ibm,Laboratory Technician
1,3.13,4,5,12,0,4.0,1,3,5,1,8,3,1,5,0,1,5,b3749dd37ced,layoff,My position was eliminated as part of the restructuring. I understand the business reasons but it was still difficult after 4 years.,ibm,Laboratory Technician
0,3.75,1,1,5,0,10.0,0,3,5,1,8,0,1,0,0,0,5,2bbca022e12e,,,ibm,Manufacturing Director
0,3.08,2,0,7,0,6.0,1,2,5,1,8,0,1,2,0,1,5,b9a5f4ca6e47,,,ibm,Research Scientist
0,4.9,5,1,13,3,1.0,1,2,5,1,8,0,0,2,1,1,5,91fd6e4da55a,,,ibm,Laboratory Technician
0,1.8,5,2,10,0,25.0,0,3,6,1,8,1,3,1,0,0,5,e4689e941b38,,,ibm,Manager
0,4.41,5,5,5,1,3.0,1,3,5,1,8,3,2,2,1,1,5,18534870d000,,,ibm,Research Scientist
0,3.05,4,0,3,2,4.0,0,2,5,1,8,0,0,2,2,0,5,7e4c6ec3b54f,,,ibm,Manufacturing Director
1,3.17,1,7,11,0,5.0,0,3,6,0,8,3,2,2,0,1,5,eda54a92db96,career_growth,The lack of internal mobility is frustrating. I asked about lateral moves twice and was told to wait. I found a company that invests in career development.,ibm,Sales Representative
